synthetic_id,neighbourhood,address,lon,price,year_available,rooms,elevator,lat,floors,area,districte,section,district_id,section_id,census_tract_INE,census_tract_IDESCAT,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia
2019-1230,Montjuïc,"Calle de Pedret, 19",2.8260176657263885,1200,2019,2.0,True,41.99101631049137,1.0,38,5.0,2,5,2,1707905002,17079205002,Nord,51.0,54.48,E
2019-1231,Talaia - Germans Sabat,"Calle Can Cases, 17",2.8195140865690096,3835,2019,5.0,True,41.97927109314103,1.0,178,2.0,3,2,3,1707902003,17079202003,Eixample,66.0,44.56,E
2019-1232,Barri Vell,"Avenida de Sant Francesc, 69",2.821119412947129,1305,2019,2.0,True,41.98225268850685,1.0,93,2.0,1,2,1,1707902001,17079202001,Centre,494.0,41.86,E
2019-1234,Migdia Casernes,"Calle de Sant Agustí, 48",2.820532874899849,1205,2019,2.0,False,41.97115907992821,4.0,72,2.0,10,2,10,1707902010,17079202010,Eixample,101.0,77.0,F
2019-1236,Talaia - Germans Sabat,"Calle Can Cases, 59",2.819864580874332,4090,2019,4.0,True,41.97953437994924,0.0,183,2.0,3,2,3,1707902003,17079202003,Eixample,66.0,44.56,E
2019-1237,Eixample,"Calle Barcelona, 26",2.812639058637115,1225,2019,4.0,True,41.96517648369751,1.0,157,2.0,22,2,22,1707902022,17079202022,Eixample,56.0,49.84,E
2019-1238,,"Carme-Vistalegre, 11",2.824806385701225,2965,2019,3.0,False,41.975705008602894,1.0,130,1.0,3,1,3,1707901003,17079201003,Centre,60.0,40.97,E
2019-1239,Carme-Vistalegre,"Calle Doctor Pascual i Prats, 68",2.824605905602216,740,2019,1.0,False,41.977468721426064,1.0,44,1.0,3,1,3,1707901003,17079201003,Centre,60.0,40.97,E
2019-1245,Sant Narcís,"Calle Mare de Déu del Remei, 32",2.812112726683849,1110,2019,3.0,True,41.97685779868392,2.0,97,3.0,16,3,16,1707903016,17079203016,Eixample,175.0,27.23,D
2019-1246,Montjuïc,"Calle de Pedret, 56",2.825766711441553,1255,2019,2.0,True,41.99110533498431,1.0,60,5.0,2,5,2,1707905002,17079205002,Nord,51.0,54.48,E
2019-1247,,"Eixample, 58",2.8183605703381063,2330,2019,3.0,True,41.97969357575651,2.0,133,2.0,3,2,3,1707902003,17079202003,Eixample,66.0,44.56,E
2019-1248,Devesa,"Calle del Riu Güell, 67",2.813588754574784,955,2019,1.0,False,41.981258346250485,1.0,96,3.0,20,3,20,1707903020,17079203020,Eixample,74.0,64.98,F
2019-1249,Talaia - Germans Sabat,"Calle Andalusia, 49",2.80821073667507,1445,2019,2.0,True,41.99393873815474,1.0,75,6.0,2,6,2,1707906002,17079206002,Oest,110.0,89.83,F
2019-1250,Eixample,"Calle Barcelona, 17",2.812680779497877,2440,2019,4.0,False,41.965480814683886,1.0,214,2.0,22,2,22,1707902022,17079202022,Eixample,56.0,49.84,E
2019-1251,,"Barri Vell, 5",2.824783094477978,1245,2019,3.0,True,41.98480336785235,1.0,64,4.0,1,4,1,1707904001,17079204001,Centre,87.0,33.42,E
2019-1253,Talaia - Germans Sabat,"Calle Andalusia, 73",2.8081368825872914,1430,2019,2.0,True,41.994201092050034,1.0,76,6.0,2,6,2,1707906002,17079206002,Oest,110.0,89.83,F
2019-1255,Eixample,"Calle Juli Garreta, 79",2.8184120537061377,1170,2019,2.0,True,41.979234506057225,6.0,72,2.0,3,2,3,1707902003,17079202003,Eixample,66.0,44.56,E
2019-1256,Migdia Casernes,"Calle Jaume Marquès i Casanovas, 38",2.8227588246929685,870,2019,3.0,False,41.97022785877278,1.0,110,2.0,10,2,10,1707902010,17079202010,Eixample,101.0,77.0,F
2019-1258,Eixample,"Calle Barcelona, 34",2.818231246050147,2350,2019,3.0,True,41.97801046002845,4.0,109,2.0,5,2,5,1707902005,17079202005,Eixample,47.0,66.68,F
2019-1259,,"Barri Vell, 29",2.824215681301132,1750,2019,3.0,True,41.98500057223506,2.0,128,1.0,1,1,1,1707901001,17079201001,Centre,76.0,64.67,G
2019-1260,Migdia Casernes,"Calle Jaume Marquès i Casanovas, 52",2.822517597600726,820,2019,3.0,False,41.9702665231581,1.0,99,2.0,10,2,10,1707902010,17079202010,Eixample,101.0,77.0,F
2019-1261,,"Carme-Vistalegre, 75",2.824542322693202,1940,2019,3.0,True,41.97582682493229,5.0,124,1.0,3,1,3,1707901003,17079201003,Centre,60.0,40.97,E
2019-1264,Migdia Casernes,"Calle Narcís Blanch, 29",2.8184861003466346,740,2019,1.0,True,41.97022310540956,4.0,67,2.0,21,2,21,1707902021,17079202021,Eixample,54.0,38.84,E
2019-1266,,"Barri Vell, 64",2.824815478664011,925,2019,2.0,True,41.98411452344773,0.0,80,4.0,1,4,1,1707904001,17079204001,Centre,87.0,33.42,E
2019-1267,Talaia - Germans Sabat,"Calle Andalusia, 22",2.8080026044189488,1305,2019,2.0,True,41.99450381901514,1.0,77,6.0,2,6,2,1707906002,17079206002,Oest,110.0,89.83,F
2019-1268,Barri Vell,"Calle dels Calderers, 16",2.8239858741641144,785,2019,2.0,False,41.98783009780503,5.0,50,4.0,1,4,1,1707904001,17079204001,Centre,87.0,33.42,E
2019-1269,,"Barri Vell, 44",2.824942103256238,1370,2019,2.0,True,41.98407363552164,1.0,69,4.0,1,4,1,1707904001,17079204001,Centre,87.0,33.42,E
2019-1270,Migdia Casernes,"Calle Jaume Marquès i Casanovas, 50",2.822890710763806,1085,2019,3.0,False,41.97007866123281,1.0,89,2.0,10,2,10,1707902010,17079202010,Eixample,101.0,77.0,F
2020-1271,Migdia Casernes,"Calle Jaume Marquès i Casanovas, 71",2.822359039602917,890,2020,3.0,False,41.96973644355844,2.0,77,2.0,10,2,10,1707902010,17079202010,Eixample,77.0,63.39,F
2020-1272,Eixample,"Gran Via de Jaume I, 34",2.820318810369264,655,2020,2.0,True,41.9825721797294,1.0,73,3.0,1,3,1,1707903001,17079203001,Centre,69.0,18.66,D
2020-1273,Eixample,"Ronda Pare Maria Claret, 23",2.818768649691976,1205,2020,3.0,True,41.98001149927535,5.0,114,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1275,Sant Narcís,"Avenida de Sant Narcís, 30",2.8133500209513014,1375,2020,4.0,True,41.97806664443093,5.0,115,3.0,15,3,15,1707903015,17079203015,Eixample,76.0,36.98,E
2020-1277,Sant Narcís,"Plaza d'Europa, 55",2.8143306978351954,1590,2020,4.0,True,41.97563418237641,4.0,126,3.0,7,3,7,1707903007,17079203007,Eixample,53.0,70.03,F
2020-1278,Eixample,"Calle Barcelona, 14",2.812644057380312,1150,2020,4.0,True,41.96506168297861,1.0,155,2.0,22,2,22,1707902022,17079202022,Eixample,39.0,20.42,D
2020-1280,,"Barri Vell, 72",2.824912426744734,1305,2020,2.0,True,41.98450578804447,1.0,56,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1281,Barri Vell,"Calle dels Calderers, 26",2.8250664184113683,840,2020,2.0,True,41.987551658173736,6.0,47,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1283,Migdia Casernes,"Calle Jaume Marquès i Casanovas, 14",2.822524347120805,725,2020,3.0,False,41.97015662104709,1.0,83,2.0,10,2,10,1707902010,17079202010,Eixample,77.0,63.39,F
2020-1284,Devesa,"Ronda Ferran Puig, 18",2.817024990416074,1265,2020,2.0,True,41.98480300661577,4.0,115,3.0,4,3,4,1707903004,17079203004,Eixample,65.0,59.9,E
2020-1285,Eixample,"Calle Emili Grahit, 58",2.829369780150422,2470,2020,4.0,False,41.9732451131079,4.0,158,2.0,14,2,14,1707902014,17079202014,Sud,62.0,68.34,F
2020-1286,Barri Vell,"Calle de les Ferreries Velles, 63",2.825233145724593,1140,2020,3.0,True,41.98418235975761,1.0,91,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1287,Eixample,"Calle Juli Garreta, 9",2.8192983672627885,1270,2020,2.0,True,41.97871767108796,5.0,53,2.0,5,2,5,1707902005,17079202005,Eixample,39.0,31.67,E
2020-1288,Barri Vell,"Calle de Santa Clara, 62",2.823629423155363,1845,2020,2.0,False,41.98353377845714,4.0,118,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1289,Fontajau-Domeny,"Calle de la Font de la Teula, 27",2.8053142502472057,2030,2020,3.0,True,41.99134110574451,1.0,116,6.0,4,6,4,1707906004,17079206004,Oest,138.0,52.88,E
2020-1290,Eixample,"Plaza Poeta Marquina, 42",2.818571435547129,1195,2020,2.0,False,41.98075638186012,4.0,100,2.0,2,2,2,1707902002,17079202002,Eixample,68.0,32.78,E
2020-1291,Migdia Casernes,"Calle de Santiago, 25",2.81625831414056,1510,2020,2.0,True,41.96903185250752,1.0,71,2.0,11,2,11,1707902011,17079202011,Eixample,54.0,43.33,E
2020-1293,,"Barri Vell, 67",2.8247642242875552,2805,2020,4.0,False,41.98440371653096,1.0,131,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1294,Barri Vell,"Plaza del Vi, 36",2.824435680616742,1470,2020,2.0,False,41.98324850627007,4.0,124,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1295,Eixample,"Calle Bisbe Lorenzana, 29",2.820656534109941,1595,2020,1.0,True,41.97859843365863,2.0,73,2.0,4,2,4,1707902004,17079202004,Eixample,62.0,84.38,G
2020-1296,Sant Narcís,"Plaza europa, 77",2.8097092983425265,1265,2020,4.0,True,41.97399068668192,4.0,109,3.0,6,3,6,1707903006,17079203006,Eixample,72.0,60.68,F
2020-1297,Eixample,"Calle Juli Garreta, 42",2.81909361129872,1145,2020,2.0,True,41.979304769367495,5.0,72,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1298,,"Barri Vell, 59",2.8251069201306285,1935,2020,3.0,False,41.98484505691153,3.0,70,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1299,Barri Vell,"Calle de les Ferreries Velles, 50",2.825015811756536,1095,2020,2.0,False,41.98435047850338,1.0,70,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1302,Eixample,"Plaza Poeta Marquina, 34",2.818200200992561,1435,2020,2.0,True,41.980664859954345,5.0,97,2.0,2,2,2,1707902002,17079202002,Eixample,68.0,32.78,E
2020-1304,Eixample,"Calle Juli Garreta, 73",2.8194987370452,980,2020,2.0,True,41.97864938644582,5.0,79,2.0,5,2,5,1707902005,17079202005,Eixample,39.0,31.67,E
2020-1306,,"Carme-Vistalegre, 19",2.825152226687968,880,2020,3.0,True,41.97555391785376,3.0,125,1.0,3,1,3,1707901003,17079201003,Centre,61.0,75.87,G
2020-1307,Santa Eugenia,"Montseny, 75",2.8058575697342274,825,2020,3.0,True,41.97541923492486,4.0,117,3.0,11,3,11,1707903011,17079203011,Santa Eugènia de Ter,88.0,51.11,E
2020-1308,,"Barri Vell, 10",2.825081294685784,2430,2020,2.0,True,41.984504855097015,1.0,87,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1309,,"Montjuïc, 6",2.8318460982542937,2930,2020,4.0,True,41.99485170191902,1.0,277,5.0,1,5,1,1707905001,17079205001,Montjuïc,125.0,59.03,E
2020-1310,,"Barri Vell, 11",2.824364421682476,1725,2020,2.0,True,41.98464095342037,1.0,113,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1311,Montilivi-Pericot,"Avenida de Lluís Pericot, 38",2.824218098746621,1085,2020,4.0,True,41.96944275928317,2.0,135,2.0,18,2,18,1707902018,17079202018,Sud,79.0,47.93,E
2020-1312,Eixample,"Calle de Joan Maragall, 44",2.820096847869821,2280,2020,4.0,True,41.9785407644089,1.0,111,2.0,5,2,5,1707902005,17079202005,Eixample,39.0,31.67,E
2020-1314,Talaia - Germans Sabat,"Calle Andalusia, 20",2.809053962168373,1620,2020,1.0,True,41.99349872134049,1.0,76,6.0,4,6,4,1707906004,17079206004,Oest,138.0,52.88,E
2020-1315,Devesa,"Calle Figuerola, 3",2.819811424799459,1305,2020,3.0,True,41.98588971756352,3.0,91,3.0,3,3,3,1707903003,17079203003,Eixample,101.0,43.2,E
2020-1318,Eixample,"Gran Via de Jaume I, 16",2.819694611977786,775,2020,2.0,True,41.98253562447677,2.0,73,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1319,Talaia - Germans Sabat,"Calle Andalusia, 77",2.808782219942691,1275,2020,2.0,False,41.99403750800101,1.0,89,6.0,2,6,2,1707906002,17079206002,Oest,61.0,31.29,E
2020-1320,,"Eixample, 40",2.8183279884453563,1470,2020,3.0,True,41.9803785584706,1.0,128,2.0,2,2,2,1707902002,17079202002,Eixample,68.0,32.78,E
2020-1321,Talaia - Germans Sabat,"Calle Andalusia, 63",2.808949162657232,1440,2020,2.0,False,41.99462191808245,1.0,56,6.0,2,6,2,1707906002,17079206002,Oest,61.0,31.29,E
2020-1322,,"Barri Vell, 55",2.8248964079803502,865,2020,2.0,True,41.98402329647485,2.0,109,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1323,,"Eixample, 20",2.818470328626603,1255,2020,2.0,False,41.97993739541586,2.0,62,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1324,Sant Narcís,"Calle Mare de Déu del Remei, 9",2.8121632057663963,1015,2020,3.0,True,41.97722508172679,2.0,114,3.0,16,3,16,1707903016,17079203016,Eixample,63.0,43.2,E
2020-1325,Barri Vell,"Calle dels Calderers, 55",2.824020611915816,885,2020,2.0,False,41.98743076240803,1.0,90,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1329,,"Eixample, 16",2.818322265082024,1865,2020,2.0,False,41.98006726386424,2.0,56,2.0,2,2,2,1707902002,17079202002,Eixample,68.0,32.78,E
2020-1330,Eixample,"Calle Bisbe Lorenzana, 61",2.8205695894554346,1255,2020,4.0,False,41.97828261078898,1.0,116,2.0,4,2,4,1707902004,17079202004,Eixample,62.0,84.38,G
2020-1331,Migdia Casernes,"Calle de Sant Agustí, 24",2.820889088086876,1205,2020,2.0,False,41.97039637140308,5.0,65,2.0,10,2,10,1707902010,17079202010,Eixample,77.0,63.39,F
2020-1335,Talaia - Germans Sabat,"Calle Can Cases, 22",2.82030612186628,4795,2020,5.0,True,41.97935959242551,1.0,218,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1336,Carme-Vistalegre,"Calle Doctor Pascual i Prats, 32",2.8239048478814985,675,2020,1.0,False,41.9772713874948,2.0,54,1.0,3,1,3,1707901003,17079201003,Centre,61.0,75.87,G
2020-1337,Barri Vell,"Calle de les Ballesteries, 51",2.8253726345723265,1120,2020,1.0,False,41.98596589020519,1.0,50,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1338,,"Barri Vell, 19",2.824495969316535,2120,2020,3.0,False,41.984100135025805,2.0,98,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1339,,"Barri Vell, 56",2.824733520793537,1750,2020,3.0,True,41.984457522064375,1.0,95,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1340,Fontajau-Domeny,"Calle de Fontajau, 2",2.816287045461056,825,2020,3.0,True,41.99174073295417,2.0,61,6.0,1,6,1,1707906001,17079206001,Oest,54.0,45.76,F
2020-1341,Barri Vell,"Calle de les Ferreries Velles, 5",2.82491755585359,1315,2020,3.0,True,41.98385138456816,1.0,58,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1343,Talaia - Germans Sabat,"Calle Andalusia, 18",2.808462689367236,1460,2020,2.0,False,41.99401011868,1.0,71,6.0,2,6,2,1707906002,17079206002,Oest,61.0,31.29,E
2020-1344,Barri Vell,"Calle de la Cort Reial, 63",2.824788566839384,1025,2020,3.0,True,41.984992415109694,3.0,86,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1345,Barri Vell,"Calle de les Ferreries Velles, 18",2.824740533927504,1015,2020,3.0,True,41.98436609865058,1.0,94,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1347,,"Eixample, 58",2.818387201690969,1390,2020,3.0,True,41.97984349113874,1.0,136,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1349,Eixample,"Calle de Sant Joan Baptista la Salle, 33",2.820395787421083,1480,2020,2.0,True,41.97710610300445,6.0,87,2.0,13,2,13,1707902013,17079202013,Eixample,71.0,39.51,E
2020-1350,Talaia - Germans Sabat,"Calle Andalusia, 41",2.807986411476899,1100,2020,2.0,True,41.994014487588366,1.0,62,6.0,4,6,4,1707906004,17079206004,Oest,138.0,52.88,E
2020-1352,Eixample,"Calle Bisbe Lorenzana, 38",2.820599056741506,2660,2020,2.0,True,41.978963678974615,1.0,79,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1354,Barri Vell,"Calle de Cristòfol Grober, 47",2.8207303338631355,625,2020,1.0,True,41.98303588306509,1.0,57,3.0,1,3,1,1707903001,17079203001,Centre,69.0,18.66,D
2020-1355,Barri Vell,"Calle Auriga, 50",2.825359866876259,1500,2020,3.0,True,41.9823586038256,1.0,85,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1356,Migdia Casernes,"Calle Narcís Blanch, 49",2.81790083755479,850,2020,1.0,True,41.96988483037654,4.0,68,2.0,21,2,21,1707902021,17079202021,Eixample,60.0,55.24,E
2020-1357,Migdia Casernes,"Calle de Sant Agustí, 45",2.8208409406456334,945,2020,2.0,True,41.9702040209837,4.0,82,2.0,10,2,10,1707902010,17079202010,Eixample,77.0,63.39,F
2020-1358,,"Barri Vell, 51",2.82513482790018,1335,2020,2.0,True,41.98436511504232,1.0,93,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1359,Sant Narcís,"Calle de Bilbao, 49",2.80993807996942,1075,2020,3.0,True,41.96996653133972,2.0,78,3.0,12,3,12,1707903012,17079203012,Eixample,67.0,33.7,E
2020-1360,Barri Vell,"Calle de la Força, 11",2.8253912392317444,1350,2020,3.0,True,41.98627922622437,3.0,83,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1362,Migdia Casernes,"Calle de Santiago, 35",2.81576367961193,1390,2020,2.0,True,41.96819139605772,1.0,63,2.0,11,2,11,1707902011,17079202011,Eixample,54.0,43.33,E
2020-1365,Barri Vell,"Calle de les Ferreries Velles, 37",2.8251291271673886,1110,2020,3.0,True,41.98423730641171,1.0,100,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1366,Devesa,"Calle del Riu Güell, 55",2.813203943801021,770,2020,2.0,True,41.98126213324737,2.0,86,3.0,20,3,20,1707903020,17079203020,Eixample,83.0,28.05,D
2020-1367,Eixample,"CL Cardenal Margarit, 54",2.821095660333412,840,2020,3.0,True,41.976622765637416,4.0,55,2.0,6,2,6,1707902006,17079202006,Eixample,102.0,73.11,G
2020-1369,,"Carme-Vistalegre, 51",2.825514458799393,1950,2020,4.0,True,41.97544498994338,5.0,117,1.0,4,1,4,1707901004,17079201004,Centre,104.0,45.4,E
2020-1370,Devesa,"Ronda Ferran Puig, 63",2.8170858051367302,1385,2020,3.0,True,41.985327357078205,4.0,105,3.0,4,3,4,1707903004,17079203004,Eixample,65.0,59.9,E
2020-1371,Eixample,"CL Cardenal Margarit, 45",2.8208611683317835,740,2020,3.0,True,41.9764133105699,4.0,65,2.0,6,2,6,1707902006,17079202006,Eixample,102.0,73.11,G
2020-1372,,"Barri Vell, 68",2.825027160760995,1980,2020,4.0,False,41.98472983578447,1.0,125,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1374,Fontajau-Domeny,"Calle de Fontajau, 27",2.815484908705234,885,2020,3.0,True,41.99175781779203,2.0,78,6.0,1,6,1,1707906001,17079206001,Oest,54.0,45.76,F
2020-1375,,"Barri Vell, 20",2.824851471886584,1995,2020,3.0,False,41.9844797982713,1.0,118,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1376,,"Carme-Vistalegre, 76",2.8250445819496464,2510,2020,3.0,True,41.9752114226752,5.0,135,1.0,3,1,3,1707901003,17079201003,Centre,61.0,75.87,G
2020-1377,Barri Vell,"Calle de Pedret, 43",2.8258360225482653,1345,2020,2.0,False,41.99102996441676,3.0,62,5.0,2,5,2,1707905002,17079205002,Nord,76.0,36.34,E
2020-1378,,"Barri Vell, 4",2.825438762091003,1955,2020,5.0,False,41.98427359360623,1.0,113,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1379,Carme-Vistalegre,"CL Carme, 79",2.8247444690364416,945,2020,2.0,True,41.97505255450984,5.0,78,1.0,3,1,3,1707901003,17079201003,Centre,61.0,75.87,G
2020-1381,Barri Vell,"Calle de la Cort Reial, 9",2.825095407940064,1260,2020,3.0,True,41.98422345244033,3.0,67,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1383,Palau,"Calle Jocs Olímpics de Barcelona, 64",2.8207805330951152,1280,2020,3.0,True,41.95886993776192,0.0,82,2.0,15,2,15,1707902015,17079202015,Sud,51.0,62.67,F
2020-1384,Eixample,"Calle Migdia, 51",2.820939698957723,1395,2020,3.0,True,41.976718769118,1.0,95,2.0,6,2,6,1707902006,17079202006,Eixample,102.0,73.11,G
2020-1385,Devesa,"Calle Figuerola, 44",2.8200522943439204,1170,2020,3.0,True,41.98567787107145,3.0,77,3.0,3,3,3,1707903003,17079203003,Eixample,101.0,43.2,E
2020-1386,Eixample,"Calle Bisbe Lorenzana, 66",2.8207289282500883,1740,2020,2.0,True,41.97877520259202,1.0,104,2.0,4,2,4,1707902004,17079202004,Eixample,62.0,84.38,G
2020-1387,Eixample,"Calle Barcelona, 6",2.812782327846873,1920,2020,4.0,True,41.96599562969502,1.0,206,2.0,22,2,22,1707902022,17079202022,Eixample,39.0,20.42,D
2020-1388,Devesa,"Calle del Riu Güell, 17",2.819447652912042,2255,2020,2.0,False,41.98620573407956,3.0,219,3.0,4,3,4,1707903004,17079203004,Eixample,65.0,59.9,E
2020-1389,Barri Vell,"Calle dels Ciutadans, 55",2.82548028400381,1705,2020,4.0,True,41.98377657481031,1.0,124,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1390,Eixample,"Calle Barcelona, 6",2.81214235133136,1260,2020,3.0,True,41.965536116646746,5.0,137,2.0,22,2,22,1707902022,17079202022,Eixample,39.0,20.42,D
2020-1391,,"Carme-Vistalegre, 49",2.8252122071657344,1990,2020,2.0,True,41.976048812669866,1.0,42,1.0,3,1,3,1707901003,17079201003,Centre,61.0,75.87,G
2020-1392,,"Eixample, 50",2.8185696936650806,3435,2020,3.0,True,41.98010023507754,3.0,111,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1393,Eixample,"Gran Via de Jaume I, 15",2.820024868549479,675,2020,2.0,True,41.982942975846825,2.0,74,3.0,1,3,1,1707903001,17079203001,Centre,69.0,18.66,D
2020-1394,,"Sant Narcís, 63",2.810327141012069,1340,2020,3.0,True,41.97363850800344,5.0,65,3.0,6,3,6,1707903006,17079203006,Eixample,72.0,60.68,F
2020-1395,Eixample,"Calle Bisbe Lorenzana, 40",2.8208110946767952,3365,2020,2.0,True,41.97849393107918,1.0,103,2.0,4,2,4,1707902004,17079202004,Eixample,62.0,84.38,G
2020-1396,Eixample,"Calle Barcelona, 37",2.81236688892,2090,2020,4.0,False,41.96580281028694,1.0,185,2.0,22,2,22,1707902022,17079202022,Eixample,39.0,20.42,D
2020-1397,Eixample,"Calle de Joan Maragall, 25",2.8204399575405263,3185,2020,4.0,True,41.97869122673741,1.0,140,2.0,3,2,3,1707902003,17079202003,Eixample,90.0,48.65,F
2020-1398,,"Barri Vell, 21",2.8252625424398583,1705,2020,2.0,False,41.984562452451584,1.0,75,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1399,Montjuïc,"Calle de Pedret, 71",2.8254700839897056,1050,2020,2.0,True,41.99097288038031,1.0,40,5.0,2,5,2,1707905002,17079205002,Nord,76.0,36.34,E
2020-1400,,"Barri Vell, 13",2.824960970989217,1130,2020,1.0,True,41.98403153057636,4.0,33,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1401,,"Barri Vell, 4",2.8248149357229813,1355,2020,1.0,True,41.98452396491691,4.0,45,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
2020-1403,Talaia - Germans Sabat,"Calle Andalusia, 65",2.8087010403704165,1370,2020,2.0,False,41.99427481413527,2.0,84,6.0,2,6,2,1707906002,17079206002,Oest,61.0,31.29,E
2020-1406,,"Carme-Vistalegre, 2",2.825310339904509,1775,2020,2.0,True,41.97564716257881,1.0,38,1.0,3,1,3,1707901003,17079201003,Centre,61.0,75.87,G
2020-1409,,"Barri Vell, 30",2.8248383811372304,1380,2020,3.0,False,41.98394566639672,2.0,62,1.0,1,1,1,1707901001,17079201001,Centre,97.0,83.7,E
2020-1410,Montilivi-Pericot,"Avenida de Lluís Pericot, 34",2.8245645871180702,1395,2020,4.0,True,41.969402759754765,2.0,115,2.0,18,2,18,1707902018,17079202018,Sud,79.0,47.93,E
2020-1412,,"Carme-Vistalegre, 70",2.8247047647104373,955,2020,3.0,True,41.97589896393593,3.0,139,1.0,3,1,3,1707901003,17079201003,Centre,61.0,75.87,G
2020-1413,,"Barri Vell, 57",2.824763607728828,635,2020,2.0,False,41.98425500029765,4.0,52,4.0,1,4,1,1707904001,17079204001,Centre,31.0,77.16,D
